step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
320,DEBIT,649.47,83941.2,15173.5,31759.25,25401.38,0,0
394,DEBIT,3755.67,81162.92,62559.04,97248.44,78887.67,0,0
269,CASH_OUT,766.43,76021.83,9836.84,31874.17,5589.32,0,0
191,DEBIT,2494.15,27060.66,55665.04,49627.42,14859.58,0,0
675,DEBIT,9704.4,77062.19,9861.14,21497.56,56450.12,0,0
61,CASH_OUT,390.01,7903.49,89617.39,68518.05,50442.35,0,0
438,PAYMENT,1081.01,10542.96,40340.92,4581.83,38684.75,0,0
264,TRANSFER,360.95,30688.04,63420.21,95191.52,34784.6,0,0
95,PAYMENT,335.15,25719.92,34175.59,19142.86,20698.72,0,0
553,PAYMENT,2005.02,47577.91,54347.63,74597.87,2952.66,0,0
470,CASH_OUT,424.84,56560.1,71949.74,23601.8,80424.48,0,0
661,PAYMENT,1318.09,30071.57,34185.77,19324.95,56647.63,0,0
716,DEBIT,7628.11,69577.59,21259.7,70603.25,31496.05,0,0
514,PAYMENT,810.32,692.12,69387.89,66985.44,71775.45,0,0
690,PAYMENT,4137.08,22897.29,12856.62,42193.7,9045.96,0,0
194,CASH_OUT,1009.57,35313.62,82449.67,69869.9,33048.21,0,0
482,CASH_OUT,609.97,39383.87,55626.38,18528.09,92826.38,0,0
336,TRANSFER,819.7,36416.8,14424.73,99061.52,85906.65,0,0
435,DEBIT,273.21,1220.84,46612.72,8444.51,37701.51,0,0
196,DEBIT,2272.54,93788.51,35658.34,66043.07,43408.62,0,0
249,TRANSFER,1422.7,76354.27,15737.24,63725.09,27637.58,0,0
498,TRANSFER,1902.96,576.88,3889.76,20012.21,99913.15,0,0
212,CASH_OUT,722.21,35092.57,44733.25,12833.97,82092.75,0,0
665,TRANSFER,2119.54,44248.28,65152.74,68883.71,56973.76,0,0
670,PAYMENT,359.69,21673.22,88800.4,84500.69,96730.17,0,0
466,TRANSFER,2113.82,91598.14,33298.61,14697.53,75404.56,0,0
651,PAYMENT,169.24,72947.6,30439.79,93041.61,94084.15,0,0
221,TRANSFER,1022.56,86351.88,52941.71,53222.06,72984.58,0,0
273,CASH_OUT,1881.95,73780.55,56767.79,32495.4,7516.69,0,0
154,DEBIT,3866.43,35496.56,14229.08,7848.69,10665.67,0,0
249,PAYMENT,3347.05,47653.02,7514.75,47562.36,24990.73,0,0
279,DEBIT,1497.11,6041.61,17810.43,68307.08,2532.57,0,0
440,PAYMENT,4297.51,42151.75,61414.47,36022.48,6354.65,0,0
276,DEBIT,1410.05,80145.05,39084.66,24056.6,57666.3,0,0
514,CASH_OUT,1456.17,74784.88,9393.77,31141.68,77263.25,0,0
88,PAYMENT,2549.89,78464.17,78143.85,9016.77,6449.56,0,0
642,TRANSFER,4203.9,27065.92,63397.39,63738.66,26211.59,0,0
505,CASH_OUT,1846.21,9876.7,83510.63,37632.27,60507.86,0,0
590,DEBIT,5771.67,46013.95,30579.17,6362.66,42605.47,0,0
241,PAYMENT,529.46,48052.97,56731.24,12420.95,83412.06,0,0
653,CASH_OUT,5162.2,62438.6,70513.13,70269.08,34580.6,0,0
740,DEBIT,501.17,9424.82,91972.11,71442.98,11290.55,0,0
675,PAYMENT,1494.85,3867.63,5234.94,28237.71,94195.74,0,0
236,PAYMENT,3179.58,74716.17,91784.82,572.6,15229.36,0,0
128,CASH_OUT,3234.78,64079.51,18835.57,46668.76,82332.3,0,0
503,DEBIT,651.9,21991.86,40586.95,92575.31,34358.0,0,0
200,DEBIT,8522.48,83932.92,12593.16,40552.22,42505.95,0,0
543,PAYMENT,168.08,34756.48,88233.43,70102.32,29094.47,0,0
502,DEBIT,70.8,47981.14,27671.68,67222.49,50106.43,0,0
650,TRANSFER,3684.37,12612.09,60611.51,89193.83,76205.33,0,0
492,TRANSFER,3418.73,97267.35,47171.55,33893.84,80559.34,0,0
21,PAYMENT,2495.27,72530.66,87685.25,22262.1,40639.65,0,0
234,DEBIT,3804.59,24011.07,3989.16,87196.22,16866.38,0,0
714,PAYMENT,295.98,94934.18,41469.03,58974.28,64640.49,0,0
643,TRANSFER,201.16,38200.01,25576.12,52612.79,38267.72,0,0
416,PAYMENT,6973.68,42534.82,25879.09,74287.23,98271.96,0,0
148,PAYMENT,1957.6,16497.05,53168.68,64411.97,7922.68,0,0
29,CASH_OUT,5047.63,42663.29,23917.57,36537.98,13038.81,0,0
361,CASH_OUT,4738.37,97328.82,52230.79,99702.3,27545.06,0,0
308,TRANSFER,2117.67,43314.39,13524.72,56795.81,67788.58,0,0
162,DEBIT,1980.28,70014.77,92469.52,41551.02,9596.8,0,0
61,TRANSFER,892.4,97851.83,82217.88,9031.15,46848.07,0,0
125,DEBIT,322.94,62287.83,8816.34,78466.69,2579.91,0,0
456,DEBIT,2320.58,28464.83,81234.56,82989.19,4593.4,0,0
71,CASH_OUT,3405.97,34370.23,76941.83,65376.88,17298.37,0,0
466,CASH_OUT,1573.26,23661.44,6903.56,6757.44,82784.71,0,0
243,TRANSFER,104.42,94684.9,49433.24,70694.41,35480.08,0,0
490,TRANSFER,313.12,89310.56,15300.65,48338.68,27585.48,0,0
221,TRANSFER,215.08,63613.14,5560.25,14856.57,36788.33,0,0
473,CASH_OUT,2144.9,7905.89,67188.95,6250.74,48507.5,0,0
533,CASH_OUT,1663.85,79163.08,46093.94,36209.15,17400.05,0,0
494,PAYMENT,1256.59,81751.54,57324.93,69988.07,1808.85,0,0
82,TRANSFER,1567.93,75043.83,14392.63,59477.81,83940.44,0,0
522,PAYMENT,645.8,17174.43,42252.74,23632.7,53473.35,0,0
12,DEBIT,3266.72,28228.25,12802.18,35316.31,30019.51,0,0
263,TRANSFER,796.62,81254.1,50324.06,82941.02,63324.87,0,0
657,CASH_OUT,2067.34,44360.38,40597.46,83608.39,34466.13,0,0
449,TRANSFER,991.46,24216.25,98382.1,82768.45,30297.48,0,0
192,TRANSFER,149.81,64208.12,1937.11,59112.84,2287.81,0,0
114,CASH_OUT,593.99,59356.62,29643.72,38555.33,79303.97,0,0
26,CASH_OUT,6710.44,51940.3,61150.43,82571.58,83480.69,0,0
499,DEBIT,422.77,34395.89,62183.61,76281.65,1935.99,0,0
508,TRANSFER,221.7,77471.28,55599.74,38955.18,38866.16,0,0
545,TRANSFER,688.23,56908.93,85830.0,49349.54,29485.88,0,0
62,TRANSFER,4206.25,86552.67,74655.81,70489.15,77500.18,0,0
229,TRANSFER,730.64,82977.69,93234.66,88000.59,83532.3,0,0
607,DEBIT,1080.44,94285.51,67734.34,60567.05,13814.34,0,0
35,TRANSFER,742.35,74066.64,26286.1,14601.15,30479.54,0,0
705,DEBIT,9014.92,13834.94,56744.17,83346.21,90223.5,0,0
456,DEBIT,17975.98,36542.95,76185.05,8118.75,64772.01,0,1
588,CASH_OUT,1318.55,75270.72,83022.43,10891.15,88105.74,0,0
502,TRANSFER,3072.61,13488.49,8955.58,47472.65,95462.78,0,0
595,CASH_OUT,497.08,67677.56,44512.58,90764.23,27102.68,0,0
25,DEBIT,937.75,32845.48,23182.18,32490.37,90669.18,0,0
569,PAYMENT,2274.75,23592.69,82796.37,92892.8,8139.46,0,0
32,PAYMENT,674.66,54496.22,6986.46,25944.23,55959.9,0,0
12,TRANSFER,509.01,9000.11,36344.92,81499.28,89669.44,0,0
319,PAYMENT,5108.2,69389.85,11935.48,47825.95,47358.28,0,0
604,CASH_OUT,560.22,40718.49,66076.08,37392.94,62175.74,0,0
1,PAYMENT,122.21,59749.14,923.26,34813.7,4812.68,0,0
435,PAYMENT,2781.31,8721.23,83888.68,87104.21,87308.84,0,0
136,DEBIT,557.49,43850.0,51435.27,8606.65,81334.2,0,0
196,CASH_OUT,1196.34,78471.01,41213.43,46909.92,79511.04,0,0
133,TRANSFER,236.57,70973.3,37063.19,71686.02,58596.9,0,0
86,CASH_OUT,141.95,53830.07,32102.5,59652.74,84514.18,0,0
476,CASH_OUT,1234.02,19224.52,31038.49,21432.28,56381.89,0,0
324,TRANSFER,822.23,58970.64,94892.79,59209.07,64584.95,0,0
180,CASH_OUT,1410.14,67679.41,46026.08,12561.2,2765.03,0,0
516,DEBIT,6750.08,55946.46,8781.37,54861.78,18099.96,0,0
638,TRANSFER,1046.43,75562.02,46444.52,48029.76,20528.57,0,0
175,DEBIT,1845.91,37571.64,72754.31,92028.77,62479.82,0,0
21,CASH_OUT,205.38,39487.02,57883.69,74680.22,36329.07,0,0
105,PAYMENT,4341.67,94183.13,83765.13,15645.26,93147.01,0,0
578,TRANSFER,3278.36,91000.71,37579.62,38287.03,91035.27,0,0
443,TRANSFER,1477.99,18128.55,88457.28,65966.34,10517.86,0,0
49,PAYMENT,405.16,24546.52,67323.4,84281.92,18237.99,0,0
528,PAYMENT,1110.08,56747.45,54956.26,16047.21,69608.74,0,0
145,TRANSFER,705.89,55800.91,75045.14,89820.27,39855.15,0,0
340,PAYMENT,10412.12,7857.95,8164.69,63789.78,80256.6,0,0
354,DEBIT,1349.98,91400.51,25449.89,59975.45,26085.49,0,0
75,CASH_OUT,1097.17,77394.9,37461.63,85322.46,76662.55,0,0
578,DEBIT,370.39,79685.26,61326.49,50374.98,45349.07,0,0
637,CASH_OUT,546.53,69164.19,15869.18,42097.19,55769.8,0,0
319,CASH_OUT,2486.73,16655.45,98858.73,39559.76,36299.88,0,0
87,PAYMENT,1531.05,36404.69,94563.06,81610.03,31625.99,0,0
553,PAYMENT,886.43,32634.61,43630.36,4490.13,45215.88,0,0
698,DEBIT,704.84,98835.23,89572.48,13219.31,6731.76,0,0
42,PAYMENT,448.14,11318.58,87214.15,64394.03,43039.53,0,0
93,DEBIT,68.97,55488.98,36932.82,25.1,73958.03,0,0
697,TRANSFER,7557.61,77193.06,54357.4,32899.17,87407.42,0,0
727,DEBIT,2797.63,40697.99,4179.69,70643.8,31281.95,0,0
507,CASH_OUT,5258.59,52688.64,51110.53,68264.43,44510.41,0,0
529,TRANSFER,1063.93,16592.99,50966.05,90460.33,12896.32,0,0
265,DEBIT,4070.97,20793.25,83436.03,69123.78,39335.57,0,0
626,DEBIT,592.1,69532.83,7382.36,92844.86,31238.4,0,0
292,TRANSFER,1426.03,72402.56,60407.7,23382.02,56941.97,0,0
464,TRANSFER,452.5,55817.32,82585.3,13919.03,40423.32,0,0
560,CASH_OUT,2942.29,90536.91,41371.71,30742.79,16194.68,0,0
97,CASH_OUT,1376.73,37239.91,55905.21,20250.09,76978.07,0,0
95,CASH_OUT,1536.92,72582.89,65609.48,43398.39,85029.74,0,0
326,PAYMENT,3924.45,72516.39,6263.76,22128.61,99975.26,0,0
74,CASH_OUT,2688.14,46303.96,45461.14,46261.12,53176.92,0,0
336,PAYMENT,6778.5,82844.58,23003.62,35455.72,32729.57,0,0
68,DEBIT,1039.52,52564.81,91361.8,41473.21,90935.77,0,0
77,DEBIT,1237.77,62605.24,94295.64,59750.12,86930.24,0,0
208,DEBIT,1910.78,4387.28,76406.65,72372.13,53256.67,0,0
221,PAYMENT,1207.76,69029.42,12501.05,3515.65,81776.46,0,0
262,DEBIT,1088.13,65108.36,99770.11,2926.72,32170.21,0,0
410,DEBIT,832.76,90681.57,5023.81,67897.9,28344.45,0,0
331,PAYMENT,3566.2,14082.73,93651.76,73970.22,87002.39,0,0
344,CASH_OUT,1524.95,19012.97,23111.12,35888.22,98767.09,0,0
74,CASH_OUT,1869.94,48106.78,21890.62,63470.78,93965.14,0,0
637,CASH_OUT,456.5,34715.27,55565.01,10643.24,29836.25,0,0
700,CASH_OUT,580.11,13994.1,58538.46,50325.24,22148.66,0,0
254,TRANSFER,830.4,15306.96,50261.9,81169.28,16884.48,0,0
332,DEBIT,1252.36,71507.01,85550.07,21091.61,73821.98,0,0
398,CASH_OUT,89.84,74859.48,720.81,50179.25,47692.02,0,0
345,CASH_OUT,4385.51,89174.83,28797.39,92192.13,22726.47,0,0
584,CASH_OUT,4680.83,31041.43,77700.07,24236.69,95104.02,0,0
668,CASH_OUT,2167.53,45356.73,53703.14,54345.34,65565.22,0,0
455,CASH_OUT,759.75,13875.11,15666.12,43983.04,46370.08,0,0
115,TRANSFER,973.3,12383.87,44411.26,4102.51,19235.35,0,0
313,TRANSFER,2648.9,1119.32,4780.45,38463.27,91051.07,0,0
228,PAYMENT,674.56,16937.86,19269.67,36540.94,31563.69,0,0
245,PAYMENT,1877.68,27983.04,66139.91,30202.06,11120.24,0,0
526,CASH_OUT,4734.7,56531.34,16218.6,98032.53,55185.49,0,0
528,PAYMENT,1056.78,62131.52,54446.11,84417.23,83821.0,0,0
427,TRANSFER,1768.85,54752.23,53945.85,118.44,35977.74,0,0
42,CASH_OUT,5278.63,3236.87,11044.45,46442.83,79201.14,0,0
465,PAYMENT,832.79,52074.96,93391.29,89639.14,2790.61,0,0
622,PAYMENT,2851.23,45118.62,62121.36,65484.22,36999.33,0,0
278,TRANSFER,2813.99,77145.77,82073.09,51253.57,60489.69,0,0
19,DEBIT,5275.98,90804.67,53547.51,88452.53,77385.32,0,0
66,CASH_OUT,3912.17,66364.76,75344.99,80343.11,5163.19,0,0
167,PAYMENT,2763.24,71146.7,53448.34,72210.67,10174.93,0,0
585,TRANSFER,2024.04,38814.32,50918.31,46405.21,28691.14,0,0
403,CASH_OUT,552.0,59172.99,17446.86,56559.07,22770.07,0,0
409,TRANSFER,2221.26,54645.76,3178.79,10344.38,59348.11,0,0
112,CASH_OUT,647.15,97286.8,24170.36,6279.59,15650.57,0,0
274,DEBIT,1159.71,73240.15,18413.2,21221.02,68569.13,0,0
407,DEBIT,2473.67,27668.41,66375.76,99075.11,609.81,0,0
373,CASH_OUT,2247.21,88727.12,18977.22,33205.5,91376.83,0,0
597,CASH_OUT,1025.65,53625.72,12833.17,66184.25,93688.71,0,0
651,TRANSFER,403.44,15866.03,85617.81,13065.56,4116.11,0,0
39,CASH_OUT,1323.85,83364.54,30470.75,39713.22,32412.97,0,0
105,PAYMENT,629.35,52715.97,85425.5,31548.52,55655.47,0,0
324,CASH_OUT,589.91,7921.18,80189.15,70280.06,52732.26,0,0
414,CASH_OUT,791.41,39092.05,82057.96,56662.88,98665.53,0,0
429,DEBIT,2449.97,48763.58,17934.08,74203.6,10568.61,0,0
635,DEBIT,1375.47,27691.78,2493.71,63235.3,6272.17,0,0
730,TRANSFER,934.16,29345.66,31599.38,43010.23,55667.06,0,0
61,CASH_OUT,4617.1,13024.54,82275.83,16756.51,75134.59,0,0
612,PAYMENT,2453.67,71055.43,98409.32,10370.22,65917.41,0,0
307,PAYMENT,1365.02,5341.43,47639.61,58756.3,49264.13,0,0
354,CASH_OUT,1093.9,28249.89,17210.23,91675.09,84687.88,0,0
393,TRANSFER,3417.38,21151.91,24875.06,13913.7,51065.05,0,0
204,PAYMENT,379.72,44860.66,85764.2,10967.58,5234.66,0,0
258,TRANSFER,2182.2,78586.85,11460.79,67803.45,40107.85,0,0
486,CASH_OUT,42.48,29883.78,33125.77,77461.29,89277.52,0,0
517,TRANSFER,13.97,87303.33,83653.95,26981.34,91900.26,0,0
446,CASH_OUT,5370.14,86712.77,27415.97,70361.24,85673.01,0,0
709,DEBIT,1443.05,40767.71,55733.09,89984.88,26077.88,0,0
180,CASH_OUT,757.02,82915.54,25866.33,92625.43,46552.9,0,0
342,TRANSFER,3166.53,29956.8,5931.94,60647.08,47266.76,0,0
133,PAYMENT,8376.61,25861.87,34028.06,94737.46,94175.04,0,0
443,CASH_OUT,70.04,86940.7,1602.6,39568.85,35255.28,0,0
253,CASH_OUT,77.4,67406.53,91869.29,77502.57,23233.72,0,0
265,CASH_OUT,3859.04,24398.2,15347.6,34862.12,25939.63,0,0
93,DEBIT,1627.08,2566.29,61334.52,79272.23,79725.83,0,0
662,DEBIT,4286.75,74954.54,95681.94,74368.42,7818.66,0,0
411,DEBIT,2372.55,31158.92,92106.27,4193.77,2457.99,0,0
138,PAYMENT,1271.97,9755.67,10688.51,21478.73,37237.16,0,0
208,PAYMENT,351.91,28843.44,74830.68,17416.99,22734.5,0,0
637,CASH_OUT,988.14,43342.67,40495.47,2847.58,72926.05,0,0
573,PAYMENT,3094.29,21827.0,8162.02,79420.12,11333.33,0,0
307,TRANSFER,532.93,6008.46,69173.14,24234.75,17125.48,0,0
266,TRANSFER,2492.14,33335.19,92140.76,35056.15,40309.49,0,0
646,DEBIT,568.3,50151.64,19796.88,63497.31,3079.68,0,0
318,TRANSFER,1245.51,79507.39,13153.02,89573.0,89931.2,0,0
113,TRANSFER,178.61,78244.34,29580.43,82105.78,69435.44,0,0
378,CASH_OUT,1213.93,16055.59,15555.93,19413.97,64822.87,0,0
454,DEBIT,1897.12,46912.79,19440.16,15204.9,8399.1,0,0
191,DEBIT,1657.1,86630.19,41036.59,1021.94,25375.02,0,0
440,DEBIT,1043.32,5077.95,11223.24,51229.05,76016.81,0,0
187,TRANSFER,923.1,48516.13,8702.44,39583.86,59704.1,0,0
367,PAYMENT,644.27,50218.75,45359.86,83835.8,67875.04,0,0
89,CASH_OUT,2914.33,82945.95,39788.99,41689.46,42758.9,0,0
187,PAYMENT,3052.38,49718.27,74824.53,76032.67,72369.21,0,0
132,DEBIT,1319.53,10123.45,76352.82,85034.99,21558.12,0,0
635,DEBIT,964.35,68989.03,51774.06,66529.85,144.63,0,0
560,TRANSFER,2029.04,56824.38,85396.36,39377.05,27573.79,0,0
376,CASH_OUT,1631.68,46701.54,9457.55,70281.31,98985.44,0,0
691,CASH_OUT,2200.76,28733.14,11634.23,65074.64,78077.38,0,0
692,CASH_OUT,730.61,7665.78,45076.3,1638.01,44318.43,0,0
99,TRANSFER,3105.64,91810.3,94327.37,90795.26,56821.74,0,0
34,PAYMENT,761.77,84188.12,52971.94,99811.96,69477.7,0,0
582,CASH_OUT,1085.06,93982.81,38646.98,7066.2,46192.93,0,0
171,PAYMENT,284.1,94066.1,19814.96,29119.42,98863.0,0,0
366,TRANSFER,3867.14,17354.8,97338.6,20865.7,34337.43,0,0
59,TRANSFER,2067.19,32150.1,34639.25,60218.79,32197.81,0,0
181,PAYMENT,536.51,47760.24,27219.23,99202.39,41397.0,0,0
19,CASH_OUT,3817.28,40643.69,37937.9,29562.48,49604.79,0,0
226,PAYMENT,2440.16,96400.09,62623.51,87664.7,55123.27,0,0
473,CASH_OUT,1167.44,29467.44,6142.98,21247.84,98028.76,0,0
95,DEBIT,9179.15,12112.98,11549.9,94086.84,94190.64,0,0
297,DEBIT,822.59,46454.42,98834.63,52516.48,57250.07,0,0
593,CASH_OUT,209.72,50874.79,36964.88,80850.14,62631.55,0,0
175,PAYMENT,2644.45,40877.76,56713.34,44158.87,27260.56,0,0
222,CASH_OUT,2829.79,78793.47,37073.77,70519.61,29701.57,0,0
615,CASH_OUT,121.55,49398.84,462.89,37848.33,71894.77,0,0
54,CASH_OUT,3423.15,30571.14,75172.49,48053.23,61432.47,0,0
695,DEBIT,2991.7,48637.03,47962.38,65336.25,20848.95,0,0
403,TRANSFER,5307.02,89959.1,48580.41,32011.04,51455.25,0,0
318,DEBIT,252.37,86164.44,51773.7,29823.25,28528.05,0,0
349,CASH_OUT,1836.63,65522.54,19988.76,82692.09,71888.13,0,0
443,PAYMENT,495.44,65088.78,82537.98,2383.44,43648.08,0,0
580,TRANSFER,1019.79,60246.75,80389.44,42267.35,91936.74,0,0
540,CASH_OUT,616.02,22914.9,25603.27,16861.6,79709.39,0,0
282,TRANSFER,1193.12,61564.4,83539.01,48020.75,51561.59,0,0
360,PAYMENT,239.54,60034.12,94820.22,75550.79,46447.31,0,0
631,TRANSFER,723.42,56883.1,1433.28,79621.09,89235.93,0,0
646,TRANSFER,147.12,80522.8,66960.78,18003.75,46960.63,0,0
641,CASH_OUT,1353.89,4545.38,72604.05,12800.39,30263.42,0,0
8,PAYMENT,703.9,45711.75,44766.46,77772.39,9452.51,0,0
563,PAYMENT,1784.7,5357.92,6633.44,27399.08,23095.05,0,0
491,DEBIT,1219.25,79578.75,13939.58,4372.94,30913.83,0,0
341,TRANSFER,559.04,23302.53,96322.56,9918.11,58134.55,0,0
472,CASH_OUT,217.27,36558.86,52914.6,10440.01,17567.57,0,0
687,TRANSFER,2799.3,32796.06,68029.07,85629.55,49075.74,0,0
695,TRANSFER,2005.51,93707.69,48134.13,17119.77,70173.82,0,0
704,TRANSFER,66.97,33901.19,51946.53,18341.39,79596.29,0,0
249,CASH_OUT,9087.31,5175.37,19469.5,79813.47,7112.71,1,0
235,TRANSFER,2057.19,3758.07,26185.22,64470.38,5071.33,0,0
83,CASH_OUT,464.32,21634.15,34105.0,65466.26,74510.96,0,0
93,PAYMENT,3671.38,8958.3,32003.94,17325.72,9665.04,0,0
394,TRANSFER,4275.85,79387.98,9380.22,68540.27,94658.44,0,0
268,DEBIT,1705.16,67447.81,70088.38,46629.34,94934.23,0,0
417,PAYMENT,4335.62,77570.1,7377.96,46833.16,31021.42,0,0
632,DEBIT,59.21,53246.15,54893.78,79402.26,32738.25,0,0
583,TRANSFER,5806.92,47355.34,40669.14,78767.39,81904.35,0,0
529,PAYMENT,117.81,36197.81,48134.33,83068.27,1676.9,0,0
253,CASH_OUT,2056.62,81347.33,68558.48,5384.46,81853.57,0,0
122,TRANSFER,848.97,177.3,59854.55,34706.61,30380.63,0,0
10,TRANSFER,80.21,51551.53,91821.57,64399.29,15612.16,0,0
316,CASH_OUT,5298.29,37372.84,96617.83,18722.57,96709.92,0,0
273,DEBIT,290.88,15409.95,98669.97,23795.9,28594.64,0,0
306,PAYMENT,3844.8,71179.52,44102.42,93128.51,53310.86,0,0
210,PAYMENT,801.99,26816.93,36842.95,59713.73,90509.44,0,0
730,CASH_OUT,2703.12,41769.11,42663.93,62278.34,60397.89,0,0
464,PAYMENT,586.65,28981.97,20797.42,93372.66,25569.25,0,0
712,CASH_OUT,1751.42,60956.94,44403.02,95181.82,342.7,0,0
728,DEBIT,3214.42,1085.06,63079.3,14988.53,5482.88,0,0
717,DEBIT,1670.25,65570.03,69588.6,51172.65,65703.52,0,0
416,PAYMENT,732.16,41314.92,8533.86,43353.75,25409.78,0,0
216,CASH_OUT,531.67,71424.41,85789.75,92284.71,40297.94,0,0
80,CASH_OUT,384.27,83890.29,28068.0,54589.81,85939.88,0,0
480,CASH_OUT,3650.37,51424.13,69683.96,955.7,58930.1,0,0
547,CASH_OUT,1888.06,86920.6,79966.33,79813.89,58573.06,0,0
18,PAYMENT,1421.31,13329.84,42132.4,41437.21,88367.83,0,0
165,TRANSFER,574.25,3450.07,25532.54,52771.15,34974.46,0,0
525,PAYMENT,1137.45,88545.18,16730.36,96102.31,1713.52,0,0
202,CASH_OUT,1935.5,11782.12,91566.6,30127.61,17203.74,0,0
741,TRANSFER,149.19,18105.16,13368.14,33625.74,48368.38,0,0
346,TRANSFER,894.81,12123.83,37612.53,51369.81,64622.34,0,0
366,PAYMENT,547.57,17135.33,86721.45,83812.6,30754.9,0,0
448,CASH_OUT,2079.83,89909.14,61707.56,8328.15,32374.07,0,0
513,CASH_OUT,1864.17,84792.96,13406.48,85112.16,10429.87,0,0
319,CASH_OUT,711.68,26552.03,61496.15,11436.53,84369.42,0,0
217,CASH_OUT,85.04,70463.37,81461.92,46994.58,31320.73,0,0
34,CASH_OUT,403.77,78834.42,75070.43,56386.25,66282.57,0,0
266,TRANSFER,348.85,15488.35,85137.47,55727.94,6945.06,0,0
640,PAYMENT,1680.49,22817.33,70200.74,90655.9,31102.9,0,0
724,PAYMENT,370.95,47780.62,71055.93,20987.35,20344.19,0,0
80,DEBIT,1316.85,63662.21,51595.23,66653.35,87180.76,0,0
677,PAYMENT,1906.58,42078.49,21934.88,84700.74,38898.56,0,0
413,TRANSFER,4233.3,78276.12,43707.61,53489.08,96870.1,0,0
252,DEBIT,562.15,99030.71,3814.77,17304.91,18856.92,0,0
12,TRANSFER,411.38,86480.23,81903.33,23884.61,16830.0,0,0
401,PAYMENT,380.52,85156.77,99421.33,83102.26,87096.73,0,0
724,TRANSFER,893.92,20158.57,60252.9,49779.71,92700.48,0,0
282,TRANSFER,2094.97,90445.34,66072.93,79291.13,70257.82,0,0
112,PAYMENT,2228.64,99096.81,39975.93,73182.48,12673.33,0,0
723,TRANSFER,473.88,56579.75,32754.1,19906.15,81725.77,0,0
378,DEBIT,281.36,76010.71,82375.89,83391.83,6070.15,0,0
268,DEBIT,1190.87,59929.55,20607.37,25577.94,59806.01,0,0
298,CASH_OUT,304.42,99203.26,80643.08,15386.4,85537.25,0,0
317,DEBIT,3352.45,60466.22,62518.77,7163.04,97090.86,0,0
570,DEBIT,175.22,47405.85,24162.28,95096.55,71630.21,0,0
509,PAYMENT,2789.41,15585.29,70804.62,55157.12,60832.71,0,0
546,DEBIT,87.17,84396.78,85856.31,8426.14,25516.3,0,0
365,PAYMENT,3289.97,20250.24,26648.19,24811.11,9668.79,0,0
547,DEBIT,1973.17,67790.04,28402.12,14997.79,35180.12,0,0
271,PAYMENT,778.32,24489.38,3834.68,99891.41,23242.39,0,0
474,PAYMENT,1040.13,69845.62,4035.44,81785.08,33738.21,0,0
739,TRANSFER,2239.37,4608.94,74827.41,21018.89,50627.62,0,0
537,DEBIT,410.68,17525.14,6546.94,75159.4,72179.97,0,0
234,PAYMENT,4420.39,71950.4,7631.18,51626.06,66681.14,0,0
59,DEBIT,1318.99,59090.36,71252.83,64972.36,32031.67,0,0
251,CASH_OUT,2855.4,55605.94,60402.8,20836.51,51480.76,0,0
86,TRANSFER,1413.26,9372.88,50604.8,48489.32,57740.36,0,0
390,TRANSFER,1203.98,86167.68,58517.25,60720.84,11474.75,0,0
180,PAYMENT,1268.31,63443.4,71821.37,52998.58,44560.65,0,0
719,DEBIT,902.36,57788.79,58964.32,75061.68,64618.46,0,0
149,TRANSFER,2639.17,96029.01,91690.19,34665.7,73185.34,0,0
583,TRANSFER,3743.59,55129.27,23395.99,24126.28,13194.31,0,0
121,TRANSFER,3853.74,80753.31,62357.32,65906.82,94428.84,0,0
605,PAYMENT,258.27,21469.35,23145.86,65659.0,77719.28,0,0
256,CASH_OUT,2865.66,32950.24,89518.52,56653.64,32746.33,0,0
309,PAYMENT,446.17,66030.61,84734.7,51396.12,79773.29,0,0
59,CASH_OUT,24.51,62997.96,94761.89,58284.05,45963.22,0,0
69,TRANSFER,644.43,8639.51,7686.87,72430.28,73809.14,0,0
446,CASH_OUT,693.08,5451.31,87480.46,1947.04,86820.52,0,0
388,PAYMENT,3319.24,21359.29,12431.05,39182.03,135.4,0,0
86,PAYMENT,2712.67,53385.58,93393.11,2863.9,94770.31,0,0
227,DEBIT,176.97,77320.87,89290.68,86419.88,61042.73,0,0
593,DEBIT,788.94,38890.95,74616.22,63774.09,21396.39,0,0
626,PAYMENT,578.83,25180.38,2761.5,97888.81,78018.58,0,0
184,DEBIT,1809.99,59101.72,7028.37,64582.08,40150.83,0,0
322,TRANSFER,1559.64,9891.25,81875.17,24904.32,67043.61,0,0
318,CASH_OUT,2272.09,17158.6,95855.42,50910.79,33921.04,0,0
566,PAYMENT,4832.18,45282.72,32391.35,96281.89,16389.24,0,0
399,PAYMENT,1093.16,96667.92,33830.91,32261.66,33944.56,0,0
709,DEBIT,2133.79,32638.38,49604.28,66377.22,97459.49,0,0
293,PAYMENT,5010.69,85106.22,1696.72,5781.54,89607.73,0,0
293,DEBIT,1560.38,97645.89,55541.09,20502.18,26775.1,0,0
485,TRANSFER,737.15,82250.52,48723.37,32477.92,56974.47,0,0
447,PAYMENT,1031.34,44185.94,31834.79,76528.04,27245.81,0,0
692,TRANSFER,2809.84,81116.86,66807.04,40241.24,15057.07,0,0
412,TRANSFER,2546.01,4482.89,2818.42,73004.17,25708.74,0,0
508,PAYMENT,2759.95,86413.89,34106.97,63224.73,7827.32,0,0
